            N=1            N=2           N=10          N=100
        0.48558       -1.30809       -2.64393       -0.28163
      -0.867891      0.0344866      0.0223113       -2.98832
        12.0985        1.15524        2.04964      -0.264936
        1.14963       -2.01764       0.728769      -0.730132
     -0.0792347      -0.559554      0.0746992        1.77861
      0.0103817       -14.6558      -0.639698        -1.2805
       0.730092     -0.0469868      -0.621179      -0.295978
     -0.0838924      -0.416195        -7.3785      -0.373246
      -0.217703         18.882       -3.63801        1.63198
       -1.85873        1.89772      -0.989394        2.16902
       -1.93728        1.35426      -0.517318        1.44706
       -3.60355        1.90487        0.44927       -1.01803
       -2.15013        2.10728       -8.19756       -33.5248
       0.549422        0.45759      -0.996039       -3.06384
        1.08494        1.22853       0.394875      0.0813172
        -13.968       -6.08014       0.361032       -1.58454
      -0.149966        1.57954         2.0678       -8.00836
       -2.68704      -0.613487        2.51946      -0.127886
        13.7006        -2.4144        1.02392      -0.676825
        0.38529       0.596889         4.1004        1.25302
      -0.622595         1.2712      -0.196032      0.0206394
        1.45469         4.8885        -1.1211       -223.991
         3.7519        66.4786       -0.62649        5.05923
      -0.677964      -0.821951       -1.97456      0.0177323
       -1.29099     -0.0505178        1.10779          1.045
       -1.57669       0.362282       0.824334       0.548845
       -1.56347       0.566538       0.517915        2.79219
      -0.178073        2.82281        3.69337      0.0148961
       0.994712      0.0177395      -0.689415        1.37775
        113.493       0.400082        1.34706       0.107101
        -3.3211        1.62485        0.32787       -0.82127
        1.62256       0.614282      -0.956587       -5.11047
       -1.23899      -0.287223     -0.0805561       -0.19322
      -0.318021       0.428539      -0.519911        0.74998
      -0.627279      -0.196735       0.424494      -0.809554
        1.38534       0.321168     -0.0351273       0.289744
        1.12619        0.29035      -0.100126        9.50698
      -0.230136        -1.3893        4.18378        3.39575
       0.422344      -0.570024      -0.976056       -3.36698
        4.93902      -0.963057       0.117856       0.579697
       -3.09212      -0.889004      -0.252479       -0.87143
       0.546184         383.92      -0.560071      0.0151302
       0.493282        3.95004       -30.2337       -1.00369
        5.75778        1.49518      -0.863555       -0.30137
       0.464076        1.16748      -0.234705       -1.77408
       -9.49044       0.354643      -0.857784      -0.642335
        0.59779       0.119904      -0.652173       -1.55989
       0.609139       -2.12226       -4.02642      -0.434174
        1.87958        1.03748        1.43843       -1.95939
       0.876966       0.984898       -6.13133      -0.771019
       -2.01318      -0.637102        0.28135        -1.5035
        3.05716        1.33951      -0.180104       -23.1421
      -0.640949        1.87851      -0.302223         1.9212
      -0.633296      -0.236437       0.279455       0.166628
      -0.102707      0.0277317       0.522821      -0.236088
        1.55546       -1.22265      -0.371052      -0.354853
         1.4518      -0.350915      0.0739483       0.419591
       0.566326      -0.522881        1.05387      -0.613341
      -0.561825       0.815729       0.807767       -0.12451
       0.560865      -0.477775      -0.268124       -32.7449
        2.86221        101.685        1.60823       -1.21697
      -0.130998       0.257482      -0.425272        4.46093
       0.121365        2.41897      -0.902873        1.53529
        14.1158       0.802141       0.240654        1.60622
         2.8316       -2.61446       0.155659        2.35636
       -1.16794      -0.550944       0.452884       0.317378
       -11.6164      -0.253398      -0.664621      -0.182438
       -3.93914        1.24941        2.56503       0.901536
        1.88229        -2.3899        1.96579       -34.1637
       -1.06194       -8.46068        3.98208       0.655348
        1.13233      0.0298326      -0.477697      -0.852326
       -2.96162      -0.505368        1.61812       -1.58034
      -0.732583      -0.230315        12.5849        2.65547
        -1.0633      -0.548111      0.0844193       -5.63728
        8.14806       -2.57585       -1.05015        9.11458
       -3.74973        16.6963         48.337       -3.43983
        2.87051      -0.565015       -4.61523        5.12778
        0.37844       -6.33436      0.0329579       -15.8034
       -4.69503        2.59247        1.84838       0.532426
        0.54157       0.482478        1.15963      -0.463346
       0.602799         4.1698      -0.858887       -4.05896
      -0.802696      0.0673992       -23.7986     -0.0395206
       0.132055      0.0426999       0.286685         2.7007
      0.0481591       -1.54421       -59.7206       -3.50091
        2.23961       -8.58079       -8.72892         1.2009
       -15.7047        1.00756      -0.657344      -0.465656
         1.6047       0.458209      -0.938945       -3.76785
      -0.559861       0.246571         5.0023       0.573942
        -3.1271       -1.72198      -0.274681         5.1806
       -3.38682       -1.05258       0.409553       -4.20149
       -3.99057      -0.370635       -12.6815       -1.16014
       -2.73121      -0.331108        6.88238        4.10123
       -1.87719      -0.552065      -0.480778       0.680171
        0.66819      -0.287874       -2.61762      0.0354517
        1.14832      -0.101028       -1.26018        2.02743
        2.77586       0.188267      -0.723539       -3.84401
      -0.243557        -48.719       0.269395      -0.783828
    -0.00372362       0.903862      -0.139731       -5.33618
        18.3205        2.10373        1.27215      -0.105851
       0.348754        1.15068        1.29885       -1.29836
       0.814969       -1.06821       -1.12186       0.586161
     -0.0220265       -13.8769       0.287131       -1.60256
        12.2552        2.93838       0.752976      0.0822346
       -2.69087        15.0072        1.75772        12.1106
       0.605249      0.0332353       0.794541       0.345527
       0.407337      -0.254971        8.66419      -0.111383
       -1.64871      -0.399795       0.200356      0.0717598
       -1.51318        1.72416        0.74114      0.0477935
      -0.868013        5.52976       0.722545       -1.94327
        1.00545       -1.18739      -0.776172       0.374645
       0.468819       0.808228        1.05375        3.88721
       0.464122        8.43374       0.343245      -0.645641
        4.86265       0.740484        9.13791       0.486384
       -1.12678       0.108907        1.24969       0.929878
       0.204157       -0.55569       0.171163       0.812284
       0.899627      -0.368107      -0.770547       0.107076
      -0.355712      -0.487789         -0.381       -1.92333
       0.390979       0.865289       -6.83972        62.5089
      -0.710209        7.38601      -0.588477        -8.8384
      0.0960536        5.00428       -1.91184        5.66283
        -8.3663        4.88486       0.453237        0.79659
       -10.8318       -1.59938       -17.3744         2.2652
        8.89429      -0.219048       0.249624        -1.4728
     -0.0455188        18.7304      -0.713618        1.60946
     -0.0526122      0.0440325       0.668801       0.701344
     -0.0432847         2.8841      -0.274475        2.19095
      -0.165117      -0.220104        5.48674      0.0344385
       -2.41389       -59.3741        -5.3598       -1.10711
       0.178025       0.583482       0.547578       0.189826
        1.06258         2.7304       0.260741      -0.127453
         14.227      -0.260557      -0.532123        1.45988
        1.33083       0.847076       -2.21317         1.1367
      -0.512128       -1.26029       -8.62089       0.950182
