            N=1            N=2           N=10          N=100
      0.0594462        1.91249       0.677548        1.05738
      0.0714003        1.01525        1.36569       0.970013
       0.212039        2.05818        1.42219        1.02248
        1.95494        2.33806       0.551249        1.09237
       0.665701        1.05794        1.51977        1.02105
        1.34119        1.01877       0.852762        1.08643
        1.95366        2.33197       0.899304        1.06424
        0.82844        2.31841        1.31524       0.994571
       0.531617        1.37021       0.835432        1.12723
        2.18648         1.9001       0.912265       0.885693
        3.27247        1.10436        1.10317        1.00829
       0.630187       0.499817        1.08675       0.952306
       0.425101           1.63        1.15082        1.13777
       0.410964       0.531461        1.09594       0.910162
       0.110936       0.292337        1.04143       0.838171
       0.179256       0.234565        1.28866        1.04042
       0.955164         1.5454        1.08111         0.9125
        2.93389        1.17404        0.51147       0.955397
        1.54492        2.83875       0.534881       0.930703
      0.0190264        1.30568        1.15379       0.931094
        2.37771        2.53483       0.570732        1.14969
       0.412613       0.760832        1.44441       0.825472
        0.46977       0.235772       0.942766        1.08542
      0.0729411       0.365648        1.51002        1.16002
       0.390587       0.538073        1.31436        0.90253
        0.12032       0.390304        1.55589        1.24694
       0.229866        1.45453        1.04261       0.912073
       0.485077        3.15366       0.916116        1.14353
        2.47173       0.230676       0.836796        1.03004
       0.266427       0.621393        1.16936        1.19801
       0.521965       0.850458       0.755727        1.05719
       0.459929        2.05707        1.16549       0.952287
       0.551724       0.801552         1.0936       0.947672
       0.050196       0.881687       0.821524       0.944318
      0.0387898       0.948509        1.23214       0.840241
       0.463138       0.204301        1.38736       0.971542
      0.0304036       0.193245       0.771483         1.0797
       0.898035       0.136702        1.22574       0.863789
        1.30967       0.246571       0.778254        1.17847
       0.227743       0.946201       0.787003        1.01562
       0.362281        1.56832       0.844354        1.03608
      0.0522617        1.44745        1.07342       0.987058
        2.14623        1.29423        1.11248       0.914387
       0.157005        1.72187       0.911533       0.926974
        3.16958         1.1006       0.751981        1.12852
       0.130226       0.350191       0.907275        1.06274
        2.72303        1.28664        1.13199        1.02324
       0.230389        1.30751        1.00766        1.18685
        1.23638       0.592074        1.09639       0.802717
          1.119        1.44772        1.14351       0.805268
        1.27271        1.73288       0.714125           1.13
      0.0773807       0.590189        1.82541       0.993928
        1.06563       0.912421        1.49949       0.908067
       0.575952       0.282518       0.964533       0.941829
        1.09136        1.44508        1.10684       0.810262
        1.86593     0.00736275         1.0055       0.938558
       0.804812        2.23752         1.3695        1.00506
       0.305873        0.70697       0.935907        1.07032
        1.26187       0.220222         1.5335       0.969227
       0.400467       0.611207        1.01249        0.99997
        1.34719        2.17947       0.740853        1.00424
        1.96301        2.02013        0.72479       0.983352
       0.834869       0.929586       0.927037        1.03074
       0.169008        0.63455        2.04957       0.839745
        2.80823       0.229221        1.00207        1.07828
       0.334379       0.044136       0.956468        1.38454
        1.55266        1.27963       0.852905       0.869491
        1.50952       0.281475       0.861257        1.03299
        0.92664          0.542       0.714042       0.907325
       0.307702       0.362771        1.32627        1.08806
     0.00332553       0.914412       0.396699       0.778889
        1.03835       0.900787        1.02864       0.973565
        2.86281       0.231129       0.963326        1.01578
       0.632881       0.380136       0.683298        1.04335
        1.21212       0.244248         1.4951        1.03418
